overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
4,,True,"02 28, 2013",A3MG86I2SHKMJZ,7802215811,sewIbake,I remember my mom having one of these when I was a child - over 35+ years ago! I knew what I wanted and was THRILLED to have found the EXACT product I desired at a price that was reasonable. The color isn't important but function is. It holds jalepeno peppers and make it easy to access them - 'cause the jars are not user friendly!,WHAT I WANTED,1362009600,,
5,,True,"02 19, 2013",A1OD4Z15SD1K67,7802215811,Matt P.,"Looks exactly like the picture. Well crafted, sturdy and the top snaps on tightly and securely. Not much else you can ask for.",Works exactly as described,1361232000,,
5,,True,"01 25, 2013",A3GH9W6NQ4E51O,7802215811,K. Erhard,I have had one of these for years and my married daughter really wanted one. I was so happy to find one and it arrived quickly. It was exactly as I expected. My daughter was thrilled.,Exactly what I wanted!,1359072000,,
5,,True,"01 19, 2013",AICE3SYTPT1DK,7802215811,Lori K.,"I have owned one for years. My daughter in law was interested, so I bought her two....one for sweet and one for dill pickles. The top stays in place with a good seal. This makes getting your favorite pickles out of the juice a much easier task.",smart product,1358553600,,
5,,True,"12 15, 2012",A2M0XQXXCSZMS4,7802215811,Thelma Reese,"I ordered this as a gift, as I have one of my own. It's so easy to get the pickles out without the juice.",Pickle deli,1355529600,,
4,,True,"12 9, 2012",A2TFCIS0OXI0DP,7802215811,Susan Bosnich,Though the material feels thinner than the origional Pick a Deli this is perfect for getting your pickles out or anything without making a mess and because it's square it is easier to organize around it in the fridge.  My other Tupperware Pick a Deli lasted for over 20 years.,Tupperware Large Pick a Deli Container,1355011200,,
4,2.0,False,"10 13, 2012",AI1SIIZ6ACU76,7802215811,Spjones268,"I was so excited to find this! My grandmother had one when I was growing up, and I have been looking for it forever!
I use it to store carrots in water in my fridge. It keeps them fresh and crunchy longer, and the water makes them especially cold. (I swear it's true.)","Carrots, too!",1350086400,,
5,3.0,True,"08 23, 2012",A2J200CRDCNY9V,7802215811,Southern Girl,My ex-husband got custody of the pickle container I had many years ago.  I was so excited when I found this one on amazon.com!  I use it everyday.  Very handy.,Love it!,1345680000,,
4,3.0,True,"04 26, 2012",A1JZUL5JAQUV5E,7802215811,garciaisabel11,"I love this product, but I thought I was receiving the green pick-a-deli and instead I received the blue one. I am very dissapointed because I feel misled and also because I specifically wanted the green one.","Great product, misleading image",1335398400,,
5,,True,"04 4, 2012",A10NBG7OM8KV1R,7802215811,Amazon Customer,My Kids love pickles. With this container they can get them any time and I don't have to worry about them dropping the glass jar. There isn't juice splattered. It's great to carry on picnics or to the lake.,Kathy from SC,1333497600,,
5,5.0,True,"11 2, 2014",AXYBRK7NJG20H,8325208139,Al Somerhalder,An excellent addition to my train platform,Five Stars,1414886400,,
4,4.0,True,"07 19, 2014",A18ANSZK471LUZ,8325208139,Daniel Reed,Make sure you pay attention to the size of this replica. For the smaller size the quality is very good.  The graphics and detail are as close to the real thing as possible and the pricing makes these a must have for your collection.,Quality and detail are very good.,1405728000,,
1,4.0,True,"01 6, 2014",A1NAK43Z9TM9S9,8325208139,Paul Zavada,"Maybe I should have looked over item better when I purchased it, because what I thought it would be turned out to be something different. I will never buy anything from Amercom again from your company or anywhere else.",Dissatisfied,1388966400,,
5,,True,"01 17, 2016",A2433H4A1R9CMX,8373852158,Diego Rivera,I love it! I'm glad that it is one of the first pieces in my collection! Very good quality!,Five Stars,1452988800,,
4,,True,"08 7, 2015",AVADBZV4XCIMI,8373852158,William DeBerg,Most excellent,Four Stars,1438905600,,
5,,True,"07 16, 2015",A3U0M0456YPLT1,8373852158,Nilmar,Excellent high quality miniature of the USS Massachusetts very nice,Excellent quality,1437004800,,
1,,True,"08 24, 2015",A38OO4X3RRS7IK,880500300X,Adam ruch,No it did not work when I got it. Tried new batteries still nothing.  Sorry I will never order from you again. Very disappointment in the product.,Broke product.,1440374400,,
5,,True,"08 22, 2015",A27VU5IAFJ96Z3,880500300X,richard l mays sr,works great great price.,Five Stars,1440201600,,
5,,True,"07 21, 2015",A3SZ87RBHYEPK2,880500300X,Charles Lively,"The product is exactly what was advertised, the product works excellent",A great piece of equipment must have,1437436800,,
1,,True,"07 21, 2015",A2H9V37BEXSZ2V,880500300X,Johnny Mack Brown,You get what you pay for don't waste your money buy a good refrigerant scale,Bad buy,1437436800,,
4,,True,"06 30, 2015",A34HVIQ4060392,880500300X,Richard Segui,"Great, so far!
Only complaint is there needs to be a large hook option instead of the flat handle.","Small, but works just fine!",1435622400,,
1,,True,"06 26, 2015",A1S3YAEAQEKLD8,880500300X,Dreamer,"Useless for ""HVAC Freon Refrigerant ""","Useless for ""HVAC Freon Refrigerant """,1435276800,,
5,,True,"05 4, 2015",A34L87CTHC1655,880500300X,Patrick Merren,Very handy and +- but it is rather acurate just steady the load no wobble for better accuracy built well great little unit.,trustworthy unit for general weight.,1430697600,,
4,,True,"04 18, 2015",A1MA6QUDVJBMKP,880500300X,AARON,Lot smaller than the picture but works good,Four Stars,1429315200,,
5,,True,"07 29, 2014",A2G2NQNI90U0HD,880500300X,dan davis,It was great,Five Stars,1406592000,,
5,129.0,True,"06 18, 2012",A3PHFICWOLF7H9,9170011451,W. S. Slayton,"Look, ignore the negative reviews. It's beautiful and it's cheap. Yeah, you have to do a little work. You have to screw the bases into the wall. They need to be screwed into something secure, not just drywall. There's going to be significant pull on the bases, and you don't want your curtains sagging! Hit a stud- usually about 1/2 inch out from the window edge. Mount the bases, then snap the covers over them. Mount them both first. Then extend the mechanism on the right side as far as it'll go. The instructions show how to do this, but it's easy even if you don't have instructions. There are 3 cylinders on the right side. The left one holds the wire, the right one is attached to the wall, and the center one connects them and tightens the wire once it's attached. The right piece isn't moving. It's screwed to the wall. Use the supplied Allen wrench to loosen the tiny nuts on the left fixture. Insert the wire. Tighten the tiny nuts onto the wire.  Stretch the wire until it'll fit into the right fixture with no slack. Having a friend helps here, but isn't necessary. Loosen the nuts on the right side, insert the wire, and tighten the tiny nuts again. Now hold the left cylinder so it doesn't turn, and turn the middle cylinder to take up the slack! Seriously- they sometimes don't come with instructions. The ""wire"" is actually a thin, braided cable, so wire cutters are necessary to keep the ends from fraying. Frayed cable won't want to go into the holes. Don't be afraid of the installation process- it's a snap.",Minimalist beauty for 20 bucks?,1339977600,{'Material Type:': ' Stainless Steel'},
4,3.0,True,"05 24, 2012",A2KY7PMD3WKRDP,9170011451,Ankonia,We were looking for an alternative to spending a fortune on our very large wall of window for a curtain rod and this seemed to be our only option. As with most things from IKEA it comes with some amusing assembly and having an extra hand to hold the wire while you fiddle with tightening it is very useful. Just wish we wouldn't have had to go in search of screws as they are not included. We don't exactly live in an area with any shopping options.,tricky but useful,1337817600,,
1,4.0,False,"04 5, 2012",A263XHYYKLGQAS,9170011451,Emily Sullivan,"I used this to hang curtains in my room, and I ended up returning the product.  First of all, the screws are so tiny, and difficult to put in.  Second of all, i had to try 3 different pairs of wire cutters until I found a pair that remotely worked.  The wire is extremely difficult to cut.  Also, I had to cut the wire about 5 different times, so I could get the right length, because I can't tell the exact length of the wall.  I would not recommend this product.

P.S. its cheaper on the ikea website",extremely difficult to assemble,1333584000,{'Material Type:': ' Stainless Steel'},
3,4.0,True,"03 23, 2012",A3HFYBH2DHUL79,9170011451,Yen Chu Chen,"This works perfectly well and is easy to assemble. However, it baffles me that screws are not included in the package and thus I must purchase them separately.",Does not include screws?!,1332460800,{'Material Type:': ' Stainless Steel'},
5,6.0,False,"02 16, 2012",A1760Y8M8DLDSH,9170011451,Peter Hutnick,"I used one of these to mount some cable equipment that is meant to be installed outdoors (strand mount).  Did a FAR better job than my Home Depot hand-rolled solution.

I guess it would probably work pretty well for its intended purpose, too.",Handy!,1329350400,{'Material Type:': ' Stainless Steel'},
5,,True,"01 4, 2018",A20C6OJ24R339S,9170011451,Shannon Cuadros,I use these all over my house for different purposes. It's a little more expensive through Amazon but if you don't have an IKEA near you it's well worth it.,One of my favorite IKEA products,1515024000,{'Material Type:': ' Stainless Steel'},
5,,True,"01 3, 2018",A1Y1PUM4ORXCXK,9170011451,Amazon Customer,I'm using it in conjunction with black wire alligator clips to hang shirts from in my room.  Works really well.  Measure twice before you trim the cable so that you get a taught wire!,I'm using it in conjunction with black wire alligator clips ...,1514937600,{'Material Type:': ' Stainless Steel'},
1,,True,"12 9, 2017",A2Z7HOZMC60ZOB,9170011451,Amazon Customer,"I bought 2 sets of these. They were cheap and fell apart after a few weeks. I bought this type of hanging system direct from an IKEA store in the past, and those were fine. I'm not sure why these ones I purchased online were poor quality. I am going to return them.",and those were fine. I'm not sure why these ones I purchased ...,1512777600,{'Material Type:': ' Stainless Steel'},
1,,True,"11 16, 2017",A1Y31ORG14I9F7,9170011451,Rick Hammond,"Opened package to find that it had been packaged wrong. Two R bolts and no L bolts. Poor quality control, and a waste of my time.",Packaged wrong pieces.,1510790400,{'Material Type:': ' Stainless Steel'},['https://images-na.ssl-images-amazon.com/images/I/716EcK8Bk2L._SY88.jpg']
1,,False,"11 11, 2017",A3A0B948DQD5MC,9170011451,Erd,"I bought this as I liked the minimalist look compared to a traditional rod. The idea of it is nice, but it is both difficult to install and can cause severe damage to your wall and person. Unless you are drilling the anchors into solid wood, I would discourage you from even trying to install this.  First, the wire is nearly impossible to cut, and without a clean cut, is very difficult to insert into the anchors. The wire requires high tension to work, which can either cause your screws to literally pull out of the wall or create a hole in your wall. If the wire were ever to come out, it could also injure someone.

This product could be awesome in the right applications, but for 90% of people that are thinking of using this on drywall, go with a standard bar. Also, those that say you need to drill in studs are partially correct, but the anchors have 3 holes and will not completely fit in a standard stud.",Not for standard drywall,1510358400,{'Material Type:': ' Stainless Steel'},
4,,True,"10 15, 2017",AAY8D7NED9Y0,9170011451,John &amp;amp; Barbara Nichols,"I had one before and put too much weight on it.  Screws are a bit small, but great for a room divider in my small cabin.",but great for a room divider in my small cabin,1508025600,{'Material Type:': ' Stainless Steel'},
2,,True,"10 12, 2017",A19HORPEMNQ3NP,9170011451,Carol Fry,"Its one wouldnt screw together, 2nd one pops off continually.",Junk,1507766400,{'Material Type:': ' Stainless Steel'},
5,4.0,True,"10 7, 2017",A38TYJGUGPBUU0,9170011451,Sgt. Pitbull,"Well made and very durable metal, will not bend out of shape. The clips are very strong and will hold at least the advertised weight if not more.
I'm using it to hold up a heavy curtain and has never slipped or loosened

If you haven't tried Amazon Prime, your really missing out on so much. From extremely fast shipping, no hassle free returns to amazing selection of music and an unbeatable video streaming selection. Give it a try today!

If you found my review to be of help, please click the ""helpful"" button below. It helps my Disabled Veterans Group with needed supplies.

Thank you and always be safe ;)",Great product with strong springs,1507334400,{'Material Type:': ' 48 curtain clips'},
5,,True,"08 28, 2017",A2240PMB8HMFW4,9170011451,Amazon Customer,perfect for hanging kids' art,Five Stars,1503878400,{'Material Type:': ' 48 curtain clips'},
1,,True,"08 9, 2017",A1A15GQC9EUCKZ,9170011451,Amazon Customer,One of the pegs were stripped!  Again!,One Star,1502236800,{'Material Type:': ' Stainless Steel'},
3,3.0,True,"08 2, 2017",A3RLJKKB8I65LC,9170011451,Flower Power,"I bought these tension wires to hang my outdoor curtains. They weren't overly tough to install but they have no load bearing capacity. If you're hang ing sheer curtains, it shouldn't be an issue but anything more than that won't hold.",Not my favorite product!,1501632000,{'Material Type:': ' Stainless Steel'},
5,6.0,True,"07 30, 2017",A3LK12PBW7CIH,9170011451,Roxy!,"I found this setup to actually be quite enjoyable to install, since I'm a tinkerer by nature. Took me about 90 minutes to install and fine-tune the pieces, but the end result came out nicely. (See photos)
Note: this does NOT come with mounting screws, and is stated in the first two paragraphs on the instructions. I used flat head Phillips screws, a really sharp pair of wire snips and some Gorilla Glue. Also, be careful when opening the hermetically sealed packaging...the little plastic tubing you need to cut and place on the wire ends is *tiny* and can easily get lost and then you would need to use a small square of packing tape to keep the cable ends from fraying. :/
I love the finished product though, very pleased.",Just what I wanted :),1501372800,{'Material Type:': ' Stainless Steel'},"['https://images-na.ssl-images-amazon.com/images/I/61inU208UoL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71nt8oELo-L._SY88.jpg']"
3,,True,"07 22, 2017",AUZIJNG6B2MD8,9170011451,HGC,"For the price, they're excellent.",they're excellent.,1500681600,{'Material Type:': ' 48 curtain clips'},
2,2.0,True,"07 19, 2017",AQ4IBS0K6YRG6,9170011451,Chris Lawrence,"Have bought four of these any every one has had an issue where the right arm does not screw into the connector correctly, the threads are either stripped or not aligned right. Works well if you can get it together, but it was a real pain.",Design Flaw,1500422400,{'Material Type:': ' Stainless Steel'},
5,3.0,True,"07 17, 2017",A3IJP7JXMWEPB1,9170011451,adzam,"This system is great and I have 2 of them.  I bought my first one 5 years ago and the cable still is very tight and holding the curtain very well. I don't understand why the negative reviews. I'm a 72 years old woman and I installed both of them by myself with no help at all,  all you need is common sense, patience and follow the instructions. You also need to use a light weight curtain, I used 3 very long curtain shower.",THIS IS A GREAT PRODUCT,1500249600,{'Material Type:': ' Stainless Steel'},['https://images-na.ssl-images-amazon.com/images/I/41K7A02fngL._SY88.jpg']
1,,False,"07 6, 2017",A33LYU6MJNNNZ0,9170011451,Steve,"All of the one star reviews are correct; it is impossible to tighten the wire enough without having it fray, pull out, sag, etc. We watched a YouTube video that showed installation in 15-20 mins. We spent hours trying, went through the wires from two different kits we bought, and now we have the mounts with wire hanging and no idea what to do from here! I also agree with the frustrated person stating that now they have nine giant holes in their wall and no rod. I'm so unhappy with this product! I bought two kits and have no curtains up.",Horrible pain!! Product Fail!,1499299200,{'Material Type:': ' Stainless Steel'},
5,,True,"06 25, 2017",A1E4D7ATTANY6,9170011451,MyLikeIt,"These are fantastic! I used them to hang a sunshade fabric on my apartment balcony.  They worked perfectly as I'd hoped to grip the fabric and attach to ceiling hooks.  Even when the breeze blows, they hold tight.",Fierce little clips,1498348800,{'Material Type:': ' 48 curtain clips'},
1,,True,"05 10, 2017",A1YARZWBZD0TGF,9170011451,Tanya E Donovan,Do not waste your $$.  The wire comes right out once you put any weight on it.  Very disappointed now that I have holes in my walls to repair.,Doesn't hold curtains,1494374400,{'Material Type:': ' Stainless Steel'},
1,2.0,True,"05 2, 2017",A38X1GI585TC7Z,9170011451,Mr. Perfect,"Wire was crap, and the screws that held the wire in place were stripping easily. Ended up throwing away the product.",Not Strong Enough,1493683200,{'Material Type:': ' Stainless Steel'},
5,,True,"04 30, 2017",A2ZDWIR6J41Q7Z,9170011451,Kathy Young,Very happy .  They arrived very quickly  and were exactly what I wanted,Very happy. They arrived very quickly and were exactly what ...,1493510400,{'Material Type:': ' Stainless Steel'},
1,2.0,True,"04 25, 2017",A26ADB33HRWGYC,9170011451,HB,Impossible to get cable anywhere close to tight. Threads stripped almost immediately when attempting to tighten,One Star,1493078400,{'Material Type:': ' Stainless Steel'},
5,,True,"04 1, 2017",A1X0JQ6QUP2GX8,9170011451,Charles Wessler,just what I needed thanks,Five Stars,1491004800,{'Material Type:': ' Stainless Steel'},
2,,True,"03 11, 2017",A336VMLVBLF8WM,9170011451,birdmom9726,"I am NOT impressed.  Then again, I am trying to hang this system by myself, and I'm a woman of, um, shall we say a certain age? However, I work with wire all the time, so my fingers are fairly strong.  I cannot get the tension correct no matter what I do.  I guess I'll try buying a couple of the additional  wall anchors to keep the wire from sagging so badly.  And trying to cut the wire? HA!  Good luck on that one!  I tried wire cutters of all sizes, and finally a brand new pair of metal shears, which simply shredded the end of the wire.  I had to tape the wires together on the cut end to get it to a size where it would go into the metal fitting.  I can see where this could be a good system, HOWEVER, you need two strong people to install it and get the tension correct.  And yes, I followed the instructions!",You Absolutely Need Two (Strong) People To Install This System. Period.,1489190400,{'Material Type:': ' Stainless Steel'},
5,,True,"02 27, 2017",A2BT0BYI43P031,9170011451,Amazon Customer,This is a great system. I used it to put up quite a few curtains at about a 12 ft span and it did great. Had to retighten from sag once but I don't think that's bad.,This is a great system. I used it to put up quite ...,1488153600,{'Material Type:': ' Stainless Steel'},
1,3.0,True,"02 20, 2017",A3FLDMLLI9PP1W,9170011451,Amazon Customer,"Super Big Pain in the ""you know what"" to install.  NO screws were included. The wire curtain rod is Fragile.  Stripped the threads on the tiny little wire pinchers.  You have to drill huge holes in the location you're mounting it - So there is no turning back.  Wire sags even with center support, and if you tighten it too tight the wire will pull out of the fixture.  The whole thing is just too dainty.  It's ridiculous and overpriced.  I hate that I ever bought this product.  Way too cheap of construction. You will be dissatisfied with this product!!!!",You will be dissatisfied with this product!!!!,1487548800,{'Material Type:': ' Stainless Steel'},
5,,True,"02 11, 2017",AAWTY8KNP0D0T,9170011451,zoezo,exactly what I needed,Five Stars,1486771200,{'Material Type:': ' 48 curtain clips'},
4,,False,"02 10, 2017",A6VSJM1PT6PQJ,9170011451,Kayla,"I love these for hanging curtains on my window (can't hang regular curtains due to walls not allowing deep screws in!), BUT let me say, I've put many many IKEA items together... these were the most frustrating and time consuming things to put together!!!!!! Maybe I did something wrong? But after hours, I finally got them up. Aye!!",Tricky but worth it,1486684800,{'Material Type:': ' Stainless Steel'},
1,,True,"02 5, 2017",A2AUHMF52JU07I,9170011451,Amazon Customer,This product is complete crap. Don't buy it. It's impossible to get the wire tight and in correctly without stripping pieces. Also doesn't come with screws. Not worth it at all.,This product is complete crap. Don't buy it,1486252800,{'Material Type:': ' Stainless Steel'},
5,,True,"01 31, 2017",AF5U36KC4TMIR,9170011451,Amazon Customer,Great quality,Great,1485820800,{'Material Type:': ' Stainless Steel'},
3,,True,"01 22, 2017",A1FDXV4G4C578T,9170011451,Tereana Alberson,Smaller than I'd thought,Three Stars,1485043200,{'Material Type:': ' 48 curtain clips'},
5,,True,"01 17, 2017",ARXYGFQI6KBGD,9170011451,Raymond A. Lowery,Another great IKEA product,Five Stars,1484611200,{'Material Type:': ' Stainless Steel'},
1,,True,"01 10, 2017",A2WSH33FYU3COR,9170011451,Dennie,"Very, very flimsy.",One Star,1484006400,{'Material Type:': ' 48 curtain clips'},
5,,True,"12 21, 2016",A3HS7Z6ZU6OLM,9170011451,Julia B. Southwick Esq,"If you need small clips in a large quantity, these are perfect.",Works well for my purpose.,1482278400,{'Material Type:': ' 48 curtain clips'},
1,,True,"12 5, 2016",A1QW7BOSS5WP6Z,9170011451,Camilo,Very complicated installation,One Star,1480896000,{'Material Type:': ' Stainless Steel'},
4,,True,"11 21, 2016",A2IIZK7VL2B8R8,9170011451,randdy,good,Four Stars,1479686400,{'Material Type:': ' Stainless Steel'},
5,,False,"10 16, 2016",A2P2NN1BQCZ2JC,9170011451,Justin Alvarez,"Awesome product. Sure there are similar products out there (wire clamps and turnbuckles) but this went up in less than 15 mins. Hardest part was making sure my 14ft run was level. Yes, i used the mid post as well.",Sq peg sq hole. Round peg round hole.,1476576000,{'Material Type:': ' Stainless Steel'},
5,3.0,True,"10 6, 2016",A2BDTSOIBQGR61,9170011451,Sunny San Diego,"I thought these would be more flimsy given the price, but they seem really sturdy. I use to attach linen curtains to aircraft cable on my deck, and the clamps stay on even in high winds. The design makes them very easy to take down too. I am debating taking a pliers and making the hook a little tighter, but then I might not be able to take them down as easily. They are so strong that I can't adjust the hook part with just my fingers. In really high winds, a few have come off the wire from the hook (clamps stayed put), but if I tie back the curtains, they are fine.  They've only been up about six weeks, but no signs of rust (and they have definitely gotten wet)",Perfect for my outdoor curtains,1475712000,{'Material Type:': ' 48 curtain clips'},
5,,True,"09 27, 2016",A27SO3UO7SNBZ2,9170011451,GWENNIE ELLIOTT,use for craft supplies on old lamp shades,Five Stars,1474934400,{'Material Type:': ' 48 curtain clips'},
1,2.0,False,"09 24, 2016",A11HKTK5LNIGUV,9170011451,Summer0,A total pain in the butt to install. Looked absolutely beautiful for 5 seconds before the cable pulled out from the turnbuckle and the whole thing came down. The plastic end tip had torn in half.,Looked absolutely beautiful for 5 seconds before the cable pulled out from ...,1474675200,{'Material Type:': ' Stainless Steel'},
1,,False,"09 4, 2016",A1NQF0SE4IDQT0,9170011451,krohleder,Returned it twice since the posts were not cut correctly and would not screw into the holes. Quality control problems: perhaps a bad batch.,Avoid for now,1472947200,{'Material Type:': ' Stainless Steel'},
1,,True,"09 3, 2016",A2T05992Y05EIR,9170011451,Bobby Henderson,So small they won't hold up curtains.,One Star,1472860800,{'Material Type:': ' 48 curtain clips'},
5,,True,"08 30, 2016",A3E2AFLYUW9V4G,9170011451,Terryo,Very heavy duty ring clips. Highly recommended.,Very heavy duty ring clips.,1472515200,{'Material Type:': ' 48 curtain clips'},
4,,True,"08 9, 2016",A3UPV04MBLQYBF,9170011451,Jay Feli,This curtain wire is great for uneven walls but you will need to add some support in the middle if you plan on using the full length because the weight of the curtain will make the wire slightly droop. Installation wasn't hard thought I recommend using 2 people. It'll be much easier that way.,The solution to uneven walls.,1470700800,{'Material Type:': ' Stainless Steel'},
5,,True,"08 4, 2016",AKA5JQ0XQZH8I,9170011451,E. John Flippin,These worked great for putting up a vertically hanging patio sun shade on a tight wire line.,Five Stars,1470268800,{'Material Type:': ' 48 curtain clips'},
1,,True,"07 30, 2016",A1O7Z2IX5J428J,9170011451,Marlon,Do not buy!!! 3 of the same part from 3 different packages came stripped. Also terrible instructions!,Garbage,1469836800,{'Material Type:': ' Stainless Steel'},
5,5.0,True,"07 28, 2016",A25RF1N6EBP7IE,9170011451,Allen,I ended up taking the two pieces apart to use on my curtains. With the hook it was just a little to long. But it works perfect.,Great,1469664000,{'Material Type:': ' 48 curtain clips'},"['https://images-na.ssl-images-amazon.com/images/I/81JXYcX-TQL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61zxMF34bZL._SY88.jpg']"
5,,False,"07 26, 2016",A3IQ12O7NEEN58,9170011451,T. L. Armitage,"Works just as expected.  I easily clip the ring on where I need it, and it's holding the curtains perfectly.",works great,1469491200,{'Material Type:': ' 48 curtain clips'},
1,,True,"07 6, 2016",A1B8QUR1L9566V,9170011451,Amazon Customer,No nails and anchors attached.,One Star,1467763200,{'Material Type:': ' Stainless Steel'},
5,,True,"05 21, 2016",AZUXVWH07VG36,9170011451,Kathy,Perfect if you don't like dismantling the rod,Five Stars,1463788800,{'Material Type:': ' 48 curtain clips'},
5,,True,"05 21, 2016",A22XCYJ2RSWNNQ,9170011451,Marqus,I use these to hang my Polaroid pictures up and they are a great conversation starter. I would purchase again if needed.,Polaroid,1463788800,{'Material Type:': ' 48 curtain clips'},
4,,True,"05 17, 2016",A2O9JFE7UC3KF7,9170011451,H. Rodney,Handy and useful for all kinds of things but I wish I would have bought a little bigger.,As expected,1463443200,{'Material Type:': ' 48 curtain clips'},
5,2.0,True,"04 14, 2016",A1WF8HQR0GX0Y4,9170011451,Susan Rivers,"Okay, I was making curtains for an older RV trailer... and didn't want to mess with the window boxes and dirty panels.  I cleared out the debris and strung curtain wire.  These little clips turned out to be a wonderful way to hand the curtains.  They are easily slid from side to side for opening and closing... and made my job much easier!",and didn't want to mess with the window boxes and dirty panels. I cleared out the debris and strung ...,1460592000,{'Material Type:': ' 48 curtain clips'},
4,,True,"04 10, 2016",A29SCE5YIHH3YE,9170011451,Ahkeith Salley,Its good.  wire is a tad thinner than expected but not bad.,Not bad.,1460246400,{'Material Type:': ' Stainless Steel'},
2,,True,"04 5, 2016",A3NIH6375FFLCB,9170011451,Mary Lou,flimsy quality. will not hold a curtain properly. it's better for hanging art.,it's better for hanging art,1459814400,{'Material Type:': ' Stainless Steel'},
5,,True,"04 4, 2016",A1IPCSF7SROCOU,9170011451,pinchapennyparties,perfect for what I wanted it for.  No instructions but just took a few minutes to figure it out.,perfect for what I wanted it for,1459728000,{'Material Type:': ' Stainless Steel'},
5,,True,"03 24, 2016",A1B3P1ANX5RERF,9170011451,Terry A Gerlach,Good product,Five Stars,1458777600,{'Material Type:': ' 48 curtain clips'},
5,,True,"03 23, 2016",A2DM4W7C79SJWU,9170011451,Katie,Wonderful,Five Stars,1458691200,{'Material Type:': ' 48 curtain clips'},
5,,True,"03 23, 2016",A1BYEHKPFGF8CY,9170011451,MyThoughts,works well,Five Stars,1458691200,{'Material Type:': ' Stainless Steel'},
5,,True,"03 22, 2016",A3JSAAEX8WRQFD,9170011451,creativelady,Perfect to hand small packages at my shop.  Very sturdy!,Sturdy  and strong,1458604800,{'Material Type:': ' 48 curtain clips'},
1,,True,"03 7, 2016",A1P7K0D5057VYF,9170011451,Amazon Customer,Not what I expected; too small,One Star,1457308800,{'Material Type:': ' 48 curtain clips'},
5,,True,"03 5, 2016",A1PNJ7DZ43BMCA,9170011451,mellissa,Just as described arrived before estimated shipping date for arrival.,No issues!,1457136000,{'Material Type:': ' Stainless Steel'},
5,3.0,True,"02 29, 2016",A3UGPFLVXHPQGA,9170011451,Brittany,"These little guys are beasts! I use them to hold up photography backdrops but we plan on using them outdoors on or patio as well! Don't hesitate, buy these now!",These little guys are beasts! I use them to ...,1456704000,{'Material Type:': ' 48 curtain clips'},
5,,True,"02 29, 2016",A84N03PVE9WUT,9170011451,Joe &amp; Samantha,These work great.  I used them to hang curtains from a vertical blind track.,Great solution,1456704000,{'Material Type:': ' 48 curtain clips'},
2,2.0,False,"02 26, 2016",AZ6RL7UDK8AQE,9170011451,Amazon Customer,"I understand why people like these in theory, but if you're considering the purchase please note the following:

1) Puts a scary amount of pressure on your wall. I put mine in without anchors and I'm filled with regret because of how taught the wire is. NOT STURDY.

2) Installation is HORRIFIC! Please. If you do not read instructions online and watch installation videos before you purchase please heed this warning. INSTALLATION IS HORRIBLE AND DIFFICULT. This is not a quick and easy job as other reviews inexplicably indicate.

They look...fine I guess. But I really don't understand the high ratings considering the enormous task involved with just getting these things in place.",I understand why people like these in theory,1456444800,{'Material Type:': ' Stainless Steel'},
1,,True,"02 21, 2016",A2OXFCXALW4T39,9170011451,Kathleen Haymes,Does not come with the screws needed to install it. The instructions are non-existent. I wish I had an easier way to return it as it comes with very little packaging and has been more of a hassle to figure out.,Does not come with the screws needed to install it ...,1456012800,{'Material Type:': ' Stainless Steel'},
5,,True,"02 19, 2016",AP016K4KFD4K9,9170011451,Zak Joykutty,good product,Five Stars,1455840000,{'Material Type:': ' Stainless Steel'},
4,,True,"02 19, 2016",A1N4EC7RL36LB5,9170011451,Amazon Customer,"Tricky to install, but overall good product",but overall good,1455840000,{'Material Type:': ' Stainless Steel'},
4,,True,"02 15, 2016",A2QUNIDLJ9RGQ0,9170011451,Nopolis,"Very tough to install, but works well.",Four Stars,1455494400,{'Material Type:': ' Stainless Steel'},
5,,True,"01 30, 2016",A2EUSRHNDONYVJ,9170011451,freckles11,"So easy to hang curtains with this system - We just love it! Both for indoor curtains and now outside on the patio, works perfectly.",So easy to hang curtains with this system - We just ...,1454112000,{'Material Type:': ' Stainless Steel'},
5,,True,"01 22, 2016",A10SYW93QBZVGU,9170011451,D. Hamil,Great for hanging anything from photos to light weight signs. I use mine in my display at my craft fairs,Great clips !,1453420800,{'Material Type:': ' 48 curtain clips'},
1,,False,"01 18, 2016",A1QYCTAZ4VSGEI,9170011451,Sarasmiles,"It was a bugger to install, looked good until it pulled the sturdy anchors out of the drywall.  Now I have a drywall mess to repair.  I am very disappointed.",looked good until it pulled the sturdy anchors out of the ...,1453075200,{'Material Type:': ' Stainless Steel'},
1,,False,"01 12, 2016",A2FACHZ39KSZY0,9170011451,Lori Hoekstra,Very difficult to install to the point they have become useless to me.  All hardware and other attachments are not included.,Difficult Installation,1452556800,{'Material Type:': ' Stainless Steel'},
4,,True,"01 2, 2016",ARIKA1ZB00C8Z,9170011451,lisa kessous,Great for hanging my kids pictures. I wish it was just a little longer  I would suggest buying two and hanging one above the other.,Great for hanging my kids pictures,1451692800,{'Material Type:': ' Stainless Steel'},
