review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment,archetype,value_signals,affordability,durability,service_quality,social_proof,time_efficiency,ambience,food_quality,electronics,fashion,books_media,convenience,social_experience,luxury,positive_exaggeration,negative_exaggeration,uncertainty,categories,cuisines,review_length,exclamation_count,question_count,uppercase_ratio,storytelling_score,slang_score,nigerian_style,soft_life,casual_slang,pidgin_staples,exclamations,social_enjoyment,expressiveness,proverbs,idioms,greetings,figurative_descriptions,conditional_phrases,persuasion,blame_criticism,humour_sarcasm,cultural_references,practical_survival,time_efficiency,naija_narrative,hyperbole_narrative,kinship,oral_connectors
z0yXltLDhsVtV-VeMNzBCw,I6x-ZBHeCNlMnmtfUVf5lg,cuXUuoOSZ4VbV6jvh3BC0A,5,1,0,0,Today I went and got a roast beef sandwich and Juan did an awesome job on it. He gave me wonderful customer service as everyone who works there I appreciate it will be back Friday,2019-11-20 02:44:57,0.6666666666666666,Warm Optimist,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandwiches, Restaurants, Fast Food",[],179,0,0,0.0335195530726257,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 11, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 11, 'proverbs': 0, 'idioms': 0, 'greetings': 1, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,11,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58Ucmkq6B0uhU1xvgccgag,I6x-ZBHeCNlMnmtfUVf5lg,cuXUuoOSZ4VbV6jvh3BC0A,5,1,0,0,Went to get a tuna sandwich made by Juan it was very good I always get wonderful customer service every time I go there the manager is awesome too . I absolutely will be back next week,2019-12-14 22:30:31,0.5183333333333334,Warm Optimist,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandwiches, Restaurants, Fast Food",[],184,0,0,0.02717391304347826,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 12, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 10, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-gUrtRNhswWu7_6OMWfqZQ,I6x-ZBHeCNlMnmtfUVf5lg,cuXUuoOSZ4VbV6jvh3BC0A,5,1,0,1,Went to get a tuna sandwich around 2:30 pm and the girl who made it did a wonderful job .,2020-02-27 03:51:03,1.0,Warm Optimist,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandwiches, Restaurants, Fast Food",[],89,0,0,0.011235955056179775,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 6, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 5, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_rHN5ZSJA8n-Q3On8Me99g,I6x-ZBHeCNlMnmtfUVf5lg,JvsUKvVRoU_PhnMsPxVqww,5,1,1,1,Went to post of subs for the first time got a roast beef on sourdough and it was very good I definitely will be back soon,2020-10-28 20:25:40,0.29,Warm Optimist,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Caterers, Sandwiches, Fast Food, Restaurants, Event Planning & Services, Delis",[],121,0,0,0.01652892561983471,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 13, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 13, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5U4MbIhj0ubbafU2aniM7A,IaygbbuFy-GI4-JBHr56Lw,qb28j-FNX1_6xm7u372TZA,5,6,3,4,"Take me to the Gumbo Shop! Not only is the food amazing, but the ambiance and service here is even more splendid. This is an absolute gem in NOLA. We found ourselves here for our last night at 9pm with no wait at all. Their outdoor area feels like you're dining in a garden --so beautiful and romantic. It was perfectly warm with the heating lamps out there even on a cold night.

We started off with a bottle of Jacob's Creek Merlot ($28) and their special gumbo of the day: Turkey and Spicy Andouille Gumbo ($5.99) as appetizer. The wine was smooth and the gumbo was tasteful. The cup size was perfect for us to get a little taste before our meal. As for the main entrees, we had the Crawfish Etouffee ($18.99) and Crawfish  and Pasta in Tasso Cream ($16.99). As yummy as the crawfish etoufee was, it was the crawfish pasta that won both of our hearts over. This was also our server, Jamal's recommendation, which was a wonderful one. The creaminess of the sauce truly complimented all of the pieces of crawfish in the penne pasta, yum! This place is seafood heaven. Even though I was too full by the end of the meal, I couldn't leave behind my leftovers and took it back home on the plane with me.",2018-01-22 20:52:27,0.2984022556390977,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 1, 'food_quality': 2, 'electronics': 1, 'fashion': 1, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 2, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,1,2,1,1,0,0,0,0,2,0,0,"Cajun/Creole, Seafood, Restaurants",['Seafood'],1200,2,0,0.030833333333333334,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 72, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 71, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,72,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmBwNQzp4r0gqfwp3yYToQ,IaygbbuFy-GI4-JBHr56Lw,VVH6k9-ycttH3TV_lk5WfQ,5,4,3,4,"Damnit, Willie Mae --you've ruined fried chicken for me forever. I can never smell, see, and taste fried chicken the same way after having THE BEST FRIED CHICKEN IN THE WORLD! I am confident there is no better fried chicken out there.

I came here 10 minutes before opening at 10am on a Monday. There were only 3 parties before us, but the line started forming minutes after we arrived. Either way, everyone that was in line was able to be seated during the time we dined. If you want to skip the wait, your best bet would be on a weekday. We got our orders out of the way as soon as possible since everyone else would be ordering at the same time. Although we were hoping to also try the Baked Chicken, it would've taken half an hour so we passed.

We got two orders of the Three Piece Fried Chicken with Mac and Cheese ($15) --one for him and one for me. Get your own plate and some. Seriously, who would want to share such deliciousness?! Our food came out pretty soon and just the smell of the fried chicken was enough to have me salivating. Oh my goodness, the batter is so light and crisp that even the skin easily fell off the meat. It had the perfect flavor and crunch to it. Now the tender chicken meat inside was just the most incredibly juicy and detectable taste of chicken ever. Make sure to add in some of their hot sauce here per request and you've got yourself a winning chicken dinner!

Aside from the star of the show, their mac and cheese was memorable as well. It was so cheesy in flavor with a liquid-based consistency. Every plate automatically comes with peas, which were tasty as well. I'm not a fan of peas at all, so the fact that I ate almost all of my peas is saying a lot!

Be warned about coming to Willie Mae's for the first time. Once you've had the chicken here, your tastebuds will be changed and you'll find yourself wondering when you'll be back again. I'd keep coming back to smell like fried chicken everyday if I could.",2018-01-23 18:57:17,0.006150793650793646,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 2, 'ambience': 0, 'food_quality': 4, 'electronics': 1, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 2, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,0,0,2,0,4,1,0,0,0,0,0,2,0,1,"Comfort Food, Restaurants, Southern",[],1958,4,1,0.03472931562819203,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 111, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 110, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 4, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,111,0,0,110,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
pTXIXO0bLJ-gEv2NBYLDHA,IaygbbuFy-GI4-JBHr56Lw,_ab50qdWOk0DdB6XOrBitw,5,5,2,3,"The name says it all: Acme is ""the point at which someone or something is best, perfect, or most successful,"" or simply THE BOMB. While there's many oysters spots around NOLA, Acme is one of the most famous ones. We waited about 20 minutes outside as it was drizzling to get a seat here for two on a Saturday at 5pm. There seems to be a lot of parties of two, so the couple before and behind us ended up seating in a large communal table with us. It was fun though as we had some extra company to cheers and chat with. The interiors of this place has dim red lighting for a really divey atmosphere.

To start off, the boyfriend and I each got two drinks (as the other two couples followed lead). I had the Acme Sunset ($5.50) and Hurricane ($9) while he had the Irish Mule ($8) and Mint Julep ($8.50). If you want something strong, go for the Irish Mule for sure. As for my two drinks, they were both sweet and fruity, but still tasty. Since the two of us ate not too long ago, we only had oysters here which was what we really came here for anyways. We got one dozen Chargrilled Oysters ($19.99) and half a dozen Raw Oysters ($8.99). They did switch up how much we wanted between the two types of oysters, but we weren't complaining since the chargrilled oysters were so bomb! These were definitely the favorite for us the entire trip in NOLA and all the other chargrilled oysters we had just couldn't compare. It was just so buttery and cheesy. I was licking the entire shell even after trying to wipe as much of it as I could with the bread.

Boy were we happy and so satisfied with these oysters at the end of the meal. Even though we were full, our server convinced us with their homemade Bread Pudding ($7.98) with a scoop of Vanilla Ice Cream. The pudding was warm and soft, which just complimented the cold and refreshing ice cream. This was a great way to end the meal as if the oysters weren't enough. You just can't do New Orleans without having the chargrilled oysters at ACME though!",2018-01-23 23:02:41,0.22001386294864556,Emotional Storyteller,"{'affordability': 0, 'durability': 2, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 1, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 1}",0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,"Live/Raw Food, Seafood, Restaurants, Cajun/Creole",['Seafood'],1996,2,0,0.03256513026052104,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 120, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 119, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 1, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,120,0,0,119,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ejHwaPyDgV1qYIpxDhbgGQ,IaygbbuFy-GI4-JBHr56Lw,VQcCL9PiNL_wkGf-uF3fjg,4,8,2,4,"Our very first meal in NOLA was at Royal House, which was a lovely start. We arrived on a Saturday late afternoon with no wait at all. I really wanted the balcony view, so requested a table upstairs outside. Unfortunately, the balcony at Royal House is incredibly slanted and narrow. As nice as the view was overlooking the streets below, I was fearing for anything accidentally getting dropped over the balcony. You're literally sitting at a 30 degree angle --kind of scary.

Anyways, we decided to order the Taste of New Orleans ($18) and Shrimp Creole ($18) to share. Since there was a free appetizer with a purchase of two entree deal on Yelp, we also added the Alligator Bites ($12). To start, the alligator bites were something new for us. It was a tiny little cup of fried bites that just tasted like fried meat --good, but nothing very special about it.

Now since this was our first stop, we knew the taste of New Orleans would allow us to try a little bit of everything. This sampler came with a cup of Chicken & Andouille Jambalaya, Crawfish Etouffee, and Chicken & Andouille Gumbo. Along with the shrimp creole, everything was served over a bed of steamed white rice. The rice here was so hard, which made it not as enjoyable. While the jambalaya was our least favorite, the gumbo and shrimp creole were solid choices. The real dish to get here is the crawfish etouffee though. This is the first time I have ever had crawfish etouffee and Royal House has had me hooked! I honestly wish we just got a full order of it instead. The creamy gravy was so whole-hearted with every bite. I'd highly recommend the crawfish etouffee here and anywhere!",2018-01-24 16:53:24,0.1277708810797046,Emotional Storyteller,"{'affordability': 0, 'durability': 3, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 0, 'food_quality': 4, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 1}",0,3,0,0,1,0,4,0,0,0,0,0,0,1,0,1,"American (New), Restaurants, Sandwiches, Seafood, Cajun/Creole","['American', 'Seafood']",1654,2,0,0.03083434099153567,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 95, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 90, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,95,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vhSuP5aLQVnQOyrICIDVLQ,IaygbbuFy-GI4-JBHr56Lw,ta5Oi3sezvn4H299MbtE8Q,3,3,2,3,"We stumbled over to The Carousel for a drink per our Lyft driver's recommendation. It's inside a fancy hotel, so expect a more sophisticated crowd (besides one bachelorette party I saw in here). It was a pretty crowded evening, but we got lucky and found a table next to the window for two. A server came by to take our orders and even brought out our drinks fairly quick even though she messed up on my order and had to exchange my drink. We both ordered the Fleur Des Lis ($12), which was light and refreshing with cucumbers.

The carousel that makes this bar so special didn't amaze me, unfortunately. It moved so slow that it didn't even seem like it was even moving at all. This is a nice spot to check out, but also could pass on.",2018-01-24 17:03:13,0.2478174603174603,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 0, 'food_quality': 0, 'electronics': 1, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 0, 'luxury': 2, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,"Bars, Lounges, Nightlife",['Bars'],736,0,0,0.020380434782608696,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 48, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 46, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,48,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jNcUQjBCZGX0Z03vRnM7lw,IaygbbuFy-GI4-JBHr56Lw,mCRa6o1eEVQr1bqV4Wy6KQ,4,2,2,3,"Where else are you going to find 25¢ oysters?! The happy hour deal here just doesn't get any better. I'm so glad our Lyft driver recommended this spot to us for their happy hour that runs from 4-8pm everyday including weekends! We came around 4:30pm and was seated right away outdoors, which sets you in a garden atmosphere. They also have heated lamps to keep you warm as it gets chilly at night.

The only requirement for the oyster deals is one alcoholic drink per dozen oysters, so we got three drinks and three dozen oysters between the two of us. In addition, their well drinks are also 2 for 1, so you get a double! I went for the well gin and tonic ($5.95), which was not something I usually go for. The boyfriend had a Jameson and gingerale ($7.50) and one of their local beers: Dixie ($4.50). Even the drinks are so cheap, so I ain't complaining.

We ordered one dozen charboiled oysters ($10) and two dozen raw oysters ($3 per dozen). Seriously, I can't get over how cheap these oysters are! And to add, they're HUMONGOUS oysters --literally the size of my palm. We were both all oystered out by the end of our meal here. So good, so cheap!",2018-01-24 17:18:53,0.19324272219009062,Emotional Storyteller,"{'affordability': 3, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 1, 'food_quality': 0, 'electronics': 0, 'fashion': 1, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Nightlife, Restaurants, Bars, Seafood, Mexican, American (New)","['Mexican', 'American', 'Seafood', 'Bars']",1151,5,1,0.026064291920069503,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 84, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 84, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,84,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OejwNSNESeQI0bz7tWfz9g,IaygbbuFy-GI4-JBHr56Lw,OCzo8T-76iJ_QVB2UX5SEQ,5,5,2,5,"If you're looking for the best po'boy around, it doesn't get any better than Killer Po'boys --exactly like its name. It's located in the back of Erin Rose in a very small corner. There's only one table with a couple stools, but it seems like most people get their orders to-go here.

We ordered the Glazed Pork Belly Poboy ($12) to share. Oh my, the fatty and juicy pork belly was amazing! The pieces were huge and the marinate just enhanced the entire sandwich so much. For some refreshing balance, it's stuffed with a lime slaw that was delicious as well. Definitely the best po'boy I have had. For someone who isn't crazy about po'boys, this one was worth eating though!",2018-01-24 18:47:52,0.31315789473684214,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 2, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 3, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,"American (New), Sandwiches, Food, Cajun/Creole, Restaurants",['American'],673,2,0,0.02674591381872214,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 50, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 48, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,50,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWm-5N8_-DwmAx1Uo9g-xA,IaygbbuFy-GI4-JBHr56Lw,3qEjUW12sH6KOBm86ZDmTA,4,2,2,4,"This dive bar was already pretty busy on a Sunday afternoon. We had the  Frozen Irish Coffee, which is a must! For all the coffee lovers, this frozen alcoholic drink is perfect. And truth be told, it was yummy even for myself who isn't a coffee lover at all.

Grab a drink here and enjoy your po'boy in the back at Killer Poboy!",2018-01-24 18:52:15,0.21428571428571427,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Dive Bars, Irish Pub, Local Flavor, Nightlife, Pubs, Bars",['Bars'],328,2,0,0.03353658536585366,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 22, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 22, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
